system:index,lat,lon,mndwi,ndci,ndvi,.geo
551,37.07877,-105.75674,-0.4285091067728214,0.2790930310103368,0.23656394924550952,"{""type"":""Point"",""coordinates"":[-105.75674,37.07877]}"
552,42.99539,-71.42119,0.28726147498710675,-0.12760416666666663,-0.3769875686614628,"{""type"":""Point"",""coordinates"":[-71.42119,42.99539000000001]}"
553,41.07218,-73.511,-0.4677777777777778,0.32068965517241377,0.47745358090185674,"{""type"":""Point"",""coordinates"":[-73.511,41.07218]}"
554,43.02971,-83.67385,-0.505005177770107,0.39498607242339834,0.7070407337469652,"{""type"":""Point"",""coordinates"":[-83.67385,43.02971000000001]}"
555,38.94876,-122.63799,0.346738597351643,0.12793483469094394,0.10609037328094302,"{""type"":""Point"",""coordinates"":[-122.63799,38.94876]}"
556,35.89333,-79.01972,-0.6613213598460551,0.44321329639889195,0.6492146596858639,"{""type"":""Point"",""coordinates"":[-79.01972,35.893330000000006]}"
557,38.41865,-86.70291,0.18425760286225404,0.007594936708860759,-0.19148936170212766,"{""type"":""Point"",""coordinates"":[-86.70291,38.41865]}"
558,46.66745,-120.4795,-0.5656198347107438,0.29053732762719925,0.6653207716464783,"{""type"":""Point"",""coordinates"":[-120.47949999999999,46.66745000000001]}"
559,40.20793,-82.88705,0.6548089591567853,0.18333333333333332,-0.1922141119221411,"{""type"":""Point"",""coordinates"":[-82.88705,40.20793]}"
560,28.04056,-81.92836,0.4158415841584158,0.14285714285714285,-0.4198473282442748,"{""type"":""Point"",""coordinates"":[-81.92836,28.040559999999992]}"
561,33.28469,-86.88281,-0.4059599413776258,0.23133414932680538,0.15591397849462366,"{""type"":""Point"",""coordinates"":[-86.88281,33.284690000000005]}"
562,35.40607,-82.75705,-0.6378351036924633,0.4065381391450126,0.6908296943231441,"{""type"":""Point"",""coordinates"":[-82.75705,35.40606999999999]}"
563,39.17497,-108.66373,-0.40857908847184987,0.20597217509331522,0.4867295459530599,"{""type"":""Point"",""coordinates"":[-108.66373000000002,39.17497]}"
564,39.28428,-74.58238,0.6563071297989032,-0.06752411575562701,-0.4188034188034188,"{""type"":""Point"",""coordinates"":[-74.58238,39.28428]}"
565,41.30789,-85.65642,-0.04024767801857585,0.06563706563706563,0.1986754966887417,"{""type"":""Point"",""coordinates"":[-85.65642,41.30788999999999]}"
566,25.5704,-80.38146,-0.5570161025303977,0.42096860031931876,0.7263581488933601,"{""type"":""Point"",""coordinates"":[-80.38146,25.570399999999996]}"
567,28.49291,-81.78053,0.13357400722021662,-0.25217391304347825,-0.7349397590361446,"{""type"":""Point"",""coordinates"":[-81.78053,28.49291]}"
568,39.60219,-84.96981,-0.5628715134887975,0.49246629659000796,0.7527047913446677,"{""type"":""Point"",""coordinates"":[-84.96981,39.60219]}"
569,42.85879,-112.02952,-0.48207690636541384,0.4269746646795827,0.8079660382070171,"{""type"":""Point"",""coordinates"":[-112.02952,42.85878999999999]}"
570,44.08472,-103.58,-0.3505226480836237,0.24014336917562723,0.5619834710743802,"{""type"":""Point"",""coordinates"":[-103.58,44.08472]}"
571,36.04979,-91.60619,-0.28132644740418594,0.011451034011280123,0.20275671950379048,"{""type"":""Point"",""coordinates"":[-91.60619,36.04979]}"
572,48.49915,-117.18145,-0.598682543704079,0.48812664907651715,0.7207293666026872,"{""type"":""Point"",""coordinates"":[-117.18145,48.49915]}"
573,45.44562,-93.0552,0.09547738693467336,0.11496746203904555,0.31543624161073824,"{""type"":""Point"",""coordinates"":[-93.0552,45.44562]}"
574,41.67107,-70.39687,-0.48236570808464463,0.09230769230769231,0.5523520485584219,"{""type"":""Point"",""coordinates"":[-70.39687,41.67107000000001]}"
575,27.73893,-82.65081,0.7953795379537953,0.36666666666666664,-0.5682539682539682,"{""type"":""Point"",""coordinates"":[-82.65081,27.738930000000003]}"
576,33.26822,-79.26879,0.7105263157894737,-0.04242424242424243,-0.423841059602649,"{""type"":""Point"",""coordinates"":[-79.26879,33.26821999999999]}"
577,37.9181,-91.10125,-0.5836487509462528,0.39194139194139194,0.6459181694783789,"{""type"":""Point"",""coordinates"":[-91.10125000000001,37.9181]}"
578,47.43183,-123.97305,-0.5328368314150305,0.45263157894736844,0.7947705969412926,"{""type"":""Point"",""coordinates"":[-123.97305,47.43183]}"
579,28.24732,-80.84074,-0.5515008828722778,0.5867924528301887,0.752542372881356,"{""type"":""Point"",""coordinates"":[-80.84074,28.247319999999995]}"
580,45.392,-92.82024,0.64453125,0.13793103448275862,-0.24688279301745636,"{""type"":""Point"",""coordinates"":[-92.82024,45.392]}"
581,45.63106,-68.87045,-0.12560566530003728,0.2482387070037298,0.6123103227185296,"{""type"":""Point"",""coordinates"":[-68.87045,45.63106]}"
582,48.23518,-119.00856,-0.688039457459926,0.4925,0.7607542722451385,"{""type"":""Point"",""coordinates"":[-119.00856,48.23517999999999]}"
583,29.04566,-82.46475,0.006022368798394035,-0.03208556149732621,0.03788634097706879,"{""type"":""Point"",""coordinates"":[-82.46475,29.045659999999994]}"
584,40.29975,-110.60426,-0.44229455952651947,0.2617046818727491,0.3762677484787018,"{""type"":""Point"",""coordinates"":[-110.60426,40.29975]}"
585,39.62134,-105.01718,-0.5774916547448736,0.3612424037812289,0.19762510602205258,"{""type"":""Point"",""coordinates"":[-105.01718000000001,39.62133999999999]}"
586,40.9933,-75.1375,-0.6298671552908841,0.6007556675062973,0.5303703703703704,"{""type"":""Point"",""coordinates"":[-75.1375,40.9933]}"
587,56.24056,-130.88028,-0.10362204724409449,0.1731301939058172,0.515520389531345,"{""type"":""Point"",""coordinates"":[-130.88028,56.240559999999995]}"
588,37.88861,-122.5672,-0.5372670807453416,0.37373737373737376,0.771371102916527,"{""type"":""Point"",""coordinates"":[-122.56720000000003,37.88861]}"
589,46.9141,-122.083,-0.5517241379310345,0.6157205240174672,0.9055793991416309,"{""type"":""Point"",""coordinates"":[-122.083,46.9141]}"
590,32.81483,-95.55264,0.6234567901234568,0.055865921787709494,-0.15753424657534246,"{""type"":""Point"",""coordinates"":[-95.55264000000001,32.81483]}"
591,38.87837,-86.65274,-0.4898821436513231,0.17552118359112306,0.43825887743413516,"{""type"":""Point"",""coordinates"":[-86.65274,38.87837]}"
592,33.6972,-93.0833,0.616580310880829,-0.014256619144602852,-0.36065573770491804,"{""type"":""Point"",""coordinates"":[-93.0833,33.6972]}"
593,37.9748,-87.2311,-0.5474506885001861,0.38305084745762713,0.41163793103448276,"{""type"":""Point"",""coordinates"":[-87.2311,37.9748]}"
594,27.30825,-82.46042,-0.3077575243747351,0.08888888888888889,0.23434297426554315,"{""type"":""Point"",""coordinates"":[-82.46042,27.308249999999997]}"
595,36.46195,-93.75201,-0.2821270310192024,0.11923636951949523,0.11465278907139373,"{""type"":""Point"",""coordinates"":[-93.75201000000001,36.46195]}"
596,36.63582,-94.63009,-0.5869069815620468,0.4438305709023941,0.4460409660654234,"{""type"":""Point"",""coordinates"":[-94.63009,36.63582000000001]}"
597,27.87337,-82.31,-0.41379310344827586,0.050505050505050504,0.2878787878787879,"{""type"":""Point"",""coordinates"":[-82.31,27.873369999999998]}"
598,41.23572,-73.22811,-0.48835041938490215,0.17542748575047498,0.5639651707970529,"{""type"":""Point"",""coordinates"":[-73.22811,41.23572000000001]}"
599,46.81622,-88.29783,-0.39840848806366047,0.44956521739130434,0.8512338425381903,"{""type"":""Point"",""coordinates"":[-88.29783,46.81622]}"
600,32.05418,-95.4419,0.0875,0.13131313131313133,-0.053061224489795916,"{""type"":""Point"",""coordinates"":[-95.44190000000002,32.05418]}"
601,43.29759,-71.69369,-0.37009063444108764,0.2300469483568075,0.7117750439367311,"{""type"":""Point"",""coordinates"":[-71.69369,43.29758999999999]}"
602,27.55077,-81.79409,-0.4502587694077056,0.23936398796733993,0.5495036905064902,"{""type"":""Point"",""coordinates"":[-81.79409,27.550770000000004]}"
603,40.19037,-74.26469,-0.5924170616113744,0.270473328324568,0.670568278201866,"{""type"":""Point"",""coordinates"":[-74.26469,40.190369999999994]}"
604,46.20251,-118.99478,0.30402104472003005,0.6136306690052619,0.5251000923929782,"{""type"":""Point"",""coordinates"":[-118.99477999999999,46.20251]}"
605,39.93966,-86.05935,-0.5042283298097252,0.43522561863173215,0.7970003487966516,"{""type"":""Point"",""coordinates"":[-86.05935000000001,39.93966000000001]}"
606,41.59,-85.19388,0.5492957746478874,0.001277139208173691,-0.1724137931034483,"{""type"":""Point"",""coordinates"":[-85.19388,41.589999999999996]}"
607,36.8833,-76.1506,0.3959731543624161,0.20833333333333334,-0.1949685534591195,"{""type"":""Point"",""coordinates"":[-76.1506,36.8833]}"
608,47.1675,-98.96861,-0.342501515080882,0.15358185244024092,0.524885939444214,"{""type"":""Point"",""coordinates"":[-98.96861000000001,47.167500000000004]}"
609,28.46552,-82.36441,-0.3931034482758621,0.07692307692307693,-0.010526315789473684,"{""type"":""Point"",""coordinates"":[-82.36441,28.46552]}"
610,39.53582,-103.91329,-0.4672083575159605,0.07142857142857142,0.20826850411202488,"{""type"":""Point"",""coordinates"":[-103.91329000000002,39.53582000000001]}"
611,39.78047,-86.25972,-0.41165983241219467,0.1951219512195122,0.5567370924863579,"{""type"":""Point"",""coordinates"":[-86.25972,39.78047000000001]}"
612,27.24921,-82.38609,-0.5136096779932396,0.21955307262569831,0.617836137327315,"{""type"":""Point"",""coordinates"":[-82.38609,27.24921]}"
613,42.76569,-97.17632,-0.21602136181575435,-0.09672830725462304,0.19561815336463223,"{""type"":""Point"",""coordinates"":[-97.17632,42.76569]}"
614,46.67991,-120.46095,-0.4026322857910287,0.16937669376693767,0.42857142857142855,"{""type"":""Point"",""coordinates"":[-120.46095000000003,46.67991]}"
615,40.82912,-82.31034,-0.5733463509885282,0.39665715450468814,0.7112758486149044,"{""type"":""Point"",""coordinates"":[-82.31034,40.82912]}"
616,33.84333,-103.31556,-0.5455180442374854,0.1297656523259881,0.3067706882139872,"{""type"":""Point"",""coordinates"":[-103.31556,33.84333000000001]}"
617,36.78673,-93.06157,-0.5950433705080546,0.3554083885209713,0.6517175572519084,"{""type"":""Point"",""coordinates"":[-93.06157,36.78673]}"
618,44.18212,-70.42091,-0.4801819363222872,0.30474452554744524,0.7069230769230769,"{""type"":""Point"",""coordinates"":[-70.42091,44.182120000000005]}"
619,39.11838,-84.82178,0.7056396148555708,0.0449438202247191,-0.23367198838896952,"{""type"":""Point"",""coordinates"":[-84.82178,39.11838]}"
620,47.8609,-116.00258,-0.4247104247104247,0.4965229485396384,0.8515176374077112,"{""type"":""Point"",""coordinates"":[-116.00258000000004,47.8609]}"
621,44.04514,-113.45427,-0.47558341528874354,0.12739879939648813,0.3451232569919627,"{""type"":""Point"",""coordinates"":[-113.45427,44.04514]}"
622,45.46767,-118.86125,-0.41042345276872966,0.21076233183856502,0.6104039845047039,"{""type"":""Point"",""coordinates"":[-118.86125,45.46766999999999]}"
623,40.7067,-77.5344,-0.5247425270032655,0.27379873073436084,0.6671514647828797,"{""type"":""Point"",""coordinates"":[-77.5344,40.7067]}"
624,45.75206,-121.52702,-0.6299357208448118,0.48976377952755906,0.7850746268656716,"{""type"":""Point"",""coordinates"":[-121.52702,45.75206]}"
625,40.06278,-105.5125,-0.4988814317673378,0.37037037037037035,0.7096936212958312,"{""type"":""Point"",""coordinates"":[-105.5125,40.06278]}"
626,25.95145,-80.10287,0.7566539923954373,-0.5918367346938775,-0.5,"{""type"":""Point"",""coordinates"":[-80.10287,25.95145]}"
627,39.82825,-87.24861,-0.4216456128371458,0.20542005420054202,0.571970802919708,"{""type"":""Point"",""coordinates"":[-87.24861,39.82824999999999]}"
628,26.74444,-80.76917,0.4339622641509434,0.05454545454545454,-0.08538899430740038,"{""type"":""Point"",""coordinates"":[-80.76917,26.74444]}"
629,34.24728,-103.12186,-0.582239268328662,0.06582658265826588,0.37678142514011215,"{""type"":""Point"",""coordinates"":[-103.12186,34.24728]}"
630,27.85731,-82.26931,0.010458567980691875,-0.040437158469945354,0.02401874633860574,"{""type"":""Point"",""coordinates"":[-82.26931,27.857310000000002]}"
631,38.27167,-104.71803,-0.3907335907335907,0.0903078097176291,0.37416870843542177,"{""type"":""Point"",""coordinates"":[-104.71803000000001,38.27167]}"
632,33.94365,-81.07902,-0.2438282042610754,0.008723235527359239,0.17844232665133092,"{""type"":""Point"",""coordinates"":[-81.07902,33.94365]}"
633,37.87687,-93.71925,-0.49519071310116086,0.2109704641350211,0.5005008347245409,"{""type"":""Point"",""coordinates"":[-93.71925,37.87687]}"
634,43.60117,-110.74264,-0.49482852476864453,0.08114464915719326,0.2827417380660955,"{""type"":""Point"",""coordinates"":[-110.74264000000001,43.60117]}"
635,36.0506,-94.1189,-0.49774436090225566,0.26670015067805125,0.46870451237263466,"{""type"":""Point"",""coordinates"":[-94.1189,36.05060000000001]}"
636,39.53139,-110.73444,-0.3200314218381775,0.12835078998757324,0.2939315501869428,"{""type"":""Point"",""coordinates"":[-110.73444000000002,39.53139000000001]}"
637,32.36529,-80.6779,0.8319604612850082,-0.02425876010781671,-0.5261044176706827,"{""type"":""Point"",""coordinates"":[-80.6779,32.36529]}"
638,46.99116,-94.06828,0.48767416934619506,0.10848549946294307,-0.16736990154711673,"{""type"":""Point"",""coordinates"":[-94.06828,46.99116]}"
639,26.25208,-80.0802,0.265195857721747,-0.010243277848911651,-0.03137254901960784,"{""type"":""Point"",""coordinates"":[-80.0802,26.252080000000003]}"
640,39.11885,-119.75185,-0.3039107268523173,-0.025040533237254508,0.2132734185966125,"{""type"":""Point"",""coordinates"":[-119.75185000000002,39.11885]}"
641,36.9153,-78.7406,-0.12849162011173185,0.057203389830508475,0.04043126684636118,"{""type"":""Point"",""coordinates"":[-78.7406,36.9153]}"
642,42.69394,-103.56936,-0.36933223413025557,0.17737003058103976,0.5194998511461745,"{""type"":""Point"",""coordinates"":[-103.56936000000002,42.69394]}"
643,26.8858,-82.00587,-0.062173706691979115,-0.045112781954887216,0.10802139037433155,"{""type"":""Point"",""coordinates"":[-82.00587,26.885800000000003]}"
644,46.67174,-120.44865,-0.28502415458937197,0.0701317194731221,0.07768361581920905,"{""type"":""Point"",""coordinates"":[-120.44865,46.67174]}"
645,45.14861,-93.45917,-0.5667960270999144,0.4003271460066852,0.7771876279942395,"{""type"":""Point"",""coordinates"":[-93.45917,45.14861]}"
646,47.3901,-123.02,-0.32839721254355403,0.2604828462515883,0.6741321388577828,"{""type"":""Point"",""coordinates"":[-123.02000000000001,47.3901]}"
647,45.15358,-94.86005,-0.5056179775280899,0.18323353293413175,0.5323428571428571,"{""type"":""Point"",""coordinates"":[-94.86005,45.15358]}"
648,41.32781,-89.00814,0.5463371579876434,0.08068783068783068,-0.25678119349005424,"{""type"":""Point"",""coordinates"":[-89.00814,41.32781]}"
649,36.99542,-76.16772,0.8485639686684073,-0.09803921568627451,-0.423728813559322,"{""type"":""Point"",""coordinates"":[-76.16772,36.99542]}"
650,35.21551,-93.94031,-0.4731523507750279,0.24871847447201148,0.49835706462212487,"{""type"":""Point"",""coordinates"":[-93.94031,35.21551]}"
651,35.87167,-95.23306,0.673469387755102,0.0,-0.4624277456647399,"{""type"":""Point"",""coordinates"":[-95.23306000000001,35.871669999999995]}"
652,43.14313,-87.9261,0.09538461538461539,-0.27157001414427157,0.050184891706286316,"{""type"":""Point"",""coordinates"":[-87.92610000000002,43.14313]}"
653,39.56528,-107.41722,-0.3323791023412739,0.13419691772054684,0.31805579360198416,"{""type"":""Point"",""coordinates"":[-107.41722,39.56528]}"
654,37.26748,-113.37078,-0.28243630841909906,0.012535456125903559,0.14720491285107923,"{""type"":""Point"",""coordinates"":[-113.37078000000001,37.26748]}"
655,36.35324,-84.6908,-0.4598223954949101,0.09700996677740864,0.3346389228886169,"{""type"":""Point"",""coordinates"":[-84.6908,36.35324]}"
656,43.64609,-94.83029,-0.30884701373363144,0.0340632603406326,0.2348217153870864,"{""type"":""Point"",""coordinates"":[-94.83029,43.64609000000001]}"
657,28.0512,-82.50559,-0.49474689589302767,0.3298585256887565,0.6934604904632152,"{""type"":""Point"",""coordinates"":[-82.50559,28.051199999999998]}"
658,43.11721,-123.44036,-0.5174302788844621,0.5047528517110266,0.8560176868868316,"{""type"":""Point"",""coordinates"":[-123.44036,43.11721]}"
659,39.822,-105.126,-0.4650808173223544,0.20376175548589343,0.4686192468619247,"{""type"":""Point"",""coordinates"":[-105.12600000000002,39.822]}"
660,45.69172,-93.0573,0.7645107794361525,0.26632124352331604,-0.11320754716981132,"{""type"":""Point"",""coordinates"":[-93.0573,45.69172]}"
661,46.249,-90.02556,-0.34782608695652173,0.3022556390977444,0.13108614232209737,"{""type"":""Point"",""coordinates"":[-90.02556,46.24900000000001]}"
662,43.22185,-122.73421,-0.4868766404199475,0.6373134328358209,0.8058330003995205,"{""type"":""Point"",""coordinates"":[-122.73421,43.22185]}"
663,43.68158,-71.45361,-0.23458540042523032,0.24742974640164497,-0.023299161230195712,"{""type"":""Point"",""coordinates"":[-71.45361,43.68158]}"
664,40.83658,-74.18019,-0.5824701195219123,0.3136645962732919,0.6537406972189581,"{""type"":""Point"",""coordinates"":[-74.18019,40.83658]}"
665,25.87169,-80.16863,-0.06700379266750948,-0.06553635474404956,0.2090997095837367,"{""type"":""Point"",""coordinates"":[-80.16863,25.871690000000005]}"
666,41.4497,-73.34134,-0.6320754716981132,0.23595505617977527,0.5113322277501382,"{""type"":""Point"",""coordinates"":[-73.34134,41.4497]}"
667,37.70792,-93.00501,-0.43301212309605225,0.11848341232227488,0.3357142857142857,"{""type"":""Point"",""coordinates"":[-93.00501,37.70792000000001]}"
668,45.76383,-94.20511,-0.5284469502819067,0.2758132956152758,0.5133079847908745,"{""type"":""Point"",""coordinates"":[-94.20511,45.76383]}"
669,35.0219,-91.5089,0.7489878542510121,-0.027149321266968326,-0.4692556634304207,"{""type"":""Point"",""coordinates"":[-91.5089,35.0219]}"
670,35.95632,-93.24351,-0.6749951578539609,0.3213102686786897,0.6349960411718132,"{""type"":""Point"",""coordinates"":[-93.24351,35.95632]}"
671,26.98648,-81.99336,-0.020527859237536656,0.06306306306306306,-0.21282798833819241,"{""type"":""Point"",""coordinates"":[-81.99336,26.986479999999997]}"
672,34.7013,-78.62838,0.46619217081850534,0.03300970873786408,-0.2607594936708861,"{""type"":""Point"",""coordinates"":[-78.62838,34.7013]}"
673,42.04699,-114.40872,-0.4859432330985619,0.1321884171679307,0.44845417944077126,"{""type"":""Point"",""coordinates"":[-114.40872000000002,42.04699000000001]}"
674,39.31754,-111.18945,-0.34766523347665235,0.07899315624637512,0.0825051999075572,"{""type"":""Point"",""coordinates"":[-111.18945000000001,39.31754]}"
675,38.89309,-92.44546,-0.5143871678706992,0.23151244890375325,0.5172735760971056,"{""type"":""Point"",""coordinates"":[-92.44546,38.89309000000001]}"
676,39.04213,-119.74323,-0.4743207563239928,0.09838107098381071,0.24685321959846038,"{""type"":""Point"",""coordinates"":[-119.74323000000001,39.04213]}"
677,30.0824,-81.80976,-0.192942515651679,0.1278848764594081,0.037747153984421807,"{""type"":""Point"",""coordinates"":[-81.80976,30.082399999999996]}"
678,26.02592,-80.16336,-0.40028694404591103,0.11745334796926454,0.2596685082872928,"{""type"":""Point"",""coordinates"":[-80.16336000000001,26.02592]}"
679,41.6593,-85.9324,-0.5152952335783733,0.3260412284392091,0.649376231122784,"{""type"":""Point"",""coordinates"":[-85.9324,41.6593]}"
680,46.01248,-115.7041,-0.3800494641384996,0.4270116463737427,0.7790479592748056,"{""type"":""Point"",""coordinates"":[-115.70410000000001,46.01248]}"
681,42.58111,-70.73472,-0.49467902506007555,0.1726002703920685,0.45680473372781066,"{""type"":""Point"",""coordinates"":[-70.73472,42.581109999999995]}"
682,42.7842,-85.1999,-0.4097616345062429,0.1703835860838537,0.48999177406087197,"{""type"":""Point"",""coordinates"":[-85.1999,42.784200000000006]}"
683,35.7612,-83.21058,-0.6214253290966864,0.38063063063063063,0.7558810474922326,"{""type"":""Point"",""coordinates"":[-83.21058,35.7612]}"
684,26.69426,-82.03898,0.026906598114824334,-0.09022427666495463,0.026299694189602447,"{""type"":""Point"",""coordinates"":[-82.03898,26.694259999999996]}"
685,30.35771,-95.5655,0.43434343434343436,0.09327548806941431,-0.26666666666666666,"{""type"":""Point"",""coordinates"":[-95.5655,30.357710000000004]}"
686,41.4975,-82.84167,0.9070294784580499,0.08254200146092038,-0.3096976016684046,"{""type"":""Point"",""coordinates"":[-82.84167,41.4975]}"
687,41.19597,-73.43747,-0.23735725938009788,0.008264462809917356,0.1300639658848614,"{""type"":""Point"",""coordinates"":[-73.43747,41.195969999999996]}"
688,47.93728,-97.59395,0.33727810650887574,0.07708333333333334,-0.4644628099173554,"{""type"":""Point"",""coordinates"":[-97.59395000000002,47.93728]}"
689,46.0934,-115.70578,-0.22597746852220013,0.33511111111111114,0.766541822721598,"{""type"":""Point"",""coordinates"":[-115.70578000000003,46.093399999999995]}"
690,45.72817,-100.59584,-0.46369610514505527,0.2319222199716427,0.4795498215756245,"{""type"":""Point"",""coordinates"":[-100.59584000000001,45.72817]}"
691,37.85,-77.4281,-0.5026567481402763,0.21711899791231734,0.4246995653285605,"{""type"":""Point"",""coordinates"":[-77.4281,37.85]}"
692,46.94401,-100.94524,-0.5138492529796878,0.2078583555663352,0.5133363135151244,"{""type"":""Point"",""coordinates"":[-100.94524,46.944010000000006]}"
693,45.32549,-95.09097,0.051933701657458566,0.2567261951181471,-0.13405090749334136,"{""type"":""Point"",""coordinates"":[-95.09097,45.32549]}"
694,32.16799,-87.11358,0.5544430538172715,-0.021372328458942633,-0.25761772853185594,"{""type"":""Point"",""coordinates"":[-87.11358,32.16799]}"
695,36.47344,-121.15466,-0.5215038450583879,0.5654533122315171,0.8490773458971339,"{""type"":""Point"",""coordinates"":[-121.15465999999999,36.47344]}"
696,41.69639,-87.94167,0.04155124653739612,0.031096563011456628,-0.1297709923664122,"{""type"":""Point"",""coordinates"":[-87.94167,41.69639]}"
697,47.7077,-122.2148,-0.534551231135822,0.37373737373737376,0.7502517623363545,"{""type"":""Point"",""coordinates"":[-122.21480000000003,47.7077]}"
698,39.62503,-106.06645,-0.06438356164383562,0.30070588235294116,0.25513784461152883,"{""type"":""Point"",""coordinates"":[-106.06645000000002,39.62503]}"
699,39.78935,-77.27328,-0.5655146221040638,0.42115509409474366,0.6669156086631814,"{""type"":""Point"",""coordinates"":[-77.27328,39.78935]}"
700,46.76902,-92.08982,-0.08522212148685404,0.0440852314474651,0.05278485620677102,"{""type"":""Point"",""coordinates"":[-92.08982000000002,46.76902]}"
701,38.54925,-91.00458,-0.4279512439472366,0.21148946027333795,0.5424116144643097,"{""type"":""Point"",""coordinates"":[-91.00458,38.549249999999994]}"
702,46.27633,-89.1759,-0.6449589966232513,0.5736677115987461,0.8197879858657244,"{""type"":""Point"",""coordinates"":[-89.1759,46.27633]}"
703,28.00821,-80.79396,-0.49221183800623053,0.5366906474820143,0.8584615384615385,"{""type"":""Point"",""coordinates"":[-80.79396,28.00821]}"
704,48.9027,-121.8373,-0.49257425742574257,0.4736371760500447,0.8370452344722645,"{""type"":""Point"",""coordinates"":[-121.83729999999998,48.9027]}"
705,30.38293,-86.88128,0.5306122448979592,-0.11304347826086956,-0.31958762886597936,"{""type"":""Point"",""coordinates"":[-86.88128,30.38293000000001]}"
706,26.91495,-82.33702,0.7558746736292428,-0.06656346749226007,-0.37387836490528414,"{""type"":""Point"",""coordinates"":[-82.33702000000001,26.91495]}"
707,42.78096,-99.33587,0.7074652777777778,0.04084574723690534,-0.25180307306365635,"{""type"":""Point"",""coordinates"":[-99.33587,42.78096]}"
708,45.78473,-115.48408,-0.4517766497461929,0.47297297297297297,0.7303191489361702,"{""type"":""Point"",""coordinates"":[-115.48408000000005,45.78473]}"
709,41.59221,-85.21385,-0.4509298471736328,0.17378768020969856,0.42565597667638483,"{""type"":""Point"",""coordinates"":[-85.21385,41.59221]}"
710,39.5378,-107.7849,-0.39481974940477615,0.13698458453440288,0.3919646799116998,"{""type"":""Point"",""coordinates"":[-107.78490000000001,39.53779999999999]}"
711,40.51072,-123.08296,-0.5342386593470095,0.23824451410658307,0.7213302752293578,"{""type"":""Point"",""coordinates"":[-123.08296,40.51072]}"
712,39.43511,-76.24205,0.7254901960784313,0.027469316189362946,-0.4258783204798629,"{""type"":""Point"",""coordinates"":[-76.24205,39.43511]}"
713,38.93984,-85.7772,-0.48865423500337,0.29660107334525937,0.57510265830992,"{""type"":""Point"",""coordinates"":[-85.7772,38.93984]}"
714,26.15942,-80.78771,-0.8238453276047261,0.7396963123644251,0.7101449275362319,"{""type"":""Point"",""coordinates"":[-80.78771,26.15942]}"
715,42.21,-71.35,-0.6520769917676429,0.5649963451488669,0.6840730739487062,"{""type"":""Point"",""coordinates"":[-71.35,42.209999999999994]}"
716,37.57444,-108.5799,-0.31863945578231295,0.22527121888959795,0.5678946431749422,"{""type"":""Point"",""coordinates"":[-108.57990000000001,37.57444]}"
717,43.78743,-95.60795,-0.5719396484678799,0.2545188080117245,0.6133772485431974,"{""type"":""Point"",""coordinates"":[-95.60795,43.78743]}"
718,43.31381,-78.71542,-0.48517350157728706,0.289198606271777,0.5185434929197572,"{""type"":""Point"",""coordinates"":[-78.71542,43.31381]}"
719,45.30855,-114.5332,-0.43828016643550627,0.23610346725371492,0.6048961001992599,"{""type"":""Point"",""coordinates"":[-114.53320000000001,45.30855]}"
720,35.79494,-79.00758,0.7993920972644377,0.07801418439716312,-0.40161725067385445,"{""type"":""Point"",""coordinates"":[-79.00758,35.79494]}"
721,41.55552,-70.58781,-0.38901527461813457,0.11928335690711929,0.4816870144284129,"{""type"":""Point"",""coordinates"":[-70.58781,41.55552]}"
722,38.93373,-85.79898,-0.6307377049180328,0.4065206316861946,0.3214909726266744,"{""type"":""Point"",""coordinates"":[-85.79898,38.93373]}"
723,41.89289,-87.82734,-0.32113821138211385,0.35515151515151516,0.37777777777777777,"{""type"":""Point"",""coordinates"":[-87.82734,41.89289000000001]}"
724,30.52126,-94.34352,-0.6404019037546271,0.36492890995260663,0.6390086206896551,"{""type"":""Point"",""coordinates"":[-94.34352,30.521260000000005]}"
725,44.04179,-85.7026,-0.5505241090146751,0.43876836948915326,0.659736953754773,"{""type"":""Point"",""coordinates"":[-85.7026,44.04178999999999]}"
726,42.81784,-72.00317,-0.6317079814764369,0.56539035305818,0.6770140428677014,"{""type"":""Point"",""coordinates"":[-72.00317,42.81784]}"
727,40.96541,-111.91717,-0.2794963044073364,0.002717391304347826,0.16921335597057158,"{""type"":""Point"",""coordinates"":[-111.91717,40.96541]}"
728,31.15086,-81.47844,-0.3994033808418959,0.16538461538461538,0.5183129855715871,"{""type"":""Point"",""coordinates"":[-81.47844,31.15086]}"
729,40.9744,-76.8,-0.3352622061482821,0.12279025322503584,0.3507779349363508,"{""type"":""Point"",""coordinates"":[-76.8,40.974399999999996]}"
730,45.35323,-92.96849,-0.2846598843008179,0.08820709491850431,0.24403815580286167,"{""type"":""Point"",""coordinates"":[-92.96849,45.35323]}"
731,44.5434,-92.8041,-0.5446516192345436,0.2866026003391747,0.5994922246905744,"{""type"":""Point"",""coordinates"":[-92.8041,44.5434]}"
732,37.56206,-90.29586,-0.4849144268658471,0.25418151905675895,0.5107913669064749,"{""type"":""Point"",""coordinates"":[-90.29586,37.562059999999995]}"
733,46.06905,-89.3453,0.43946188340807174,0.08171206225680934,-0.26654740608228983,"{""type"":""Point"",""coordinates"":[-89.3453,46.069050000000004]}"
734,35.44806,-105.58,-0.3951675759937646,0.02882205513784461,0.2159838138593829,"{""type"":""Point"",""coordinates"":[-105.58000000000001,35.44806]}"
735,26.91136,-80.17601,-0.4592484138604197,0.2776280323450135,0.4572901325478645,"{""type"":""Point"",""coordinates"":[-80.17601,26.911360000000002]}"
