avg_temp_max,avg_precip,soil_temp_surface,soil_temp_deep,soil_moisture_surface,soil_moisture_deep,lat,lon,elevation,dist_to_coast,ndci,ndvi,mndwi
27.4,1.22,22.3,20.6,0.272,0.277,44.86836,-93.34763,249.0,428.4,0.1789077212806026,-0.0307328605200945,0.4615384615384615
29.3,0.59,23.4,21.1,0.141,0.191,44.6175,-103.48028,872.0,1104.2,-0.0201342281879194,0.1019900497512437,-0.2823158498137002
33.2,5.08,31.3,30.9,0.123,0.121,26.80922,-82.17568,0.0,226.7,0.032258064516129,-0.7355371900826446,0.3316708229426434
28.4,0.06,19.4,17.2,0.095,0.113,40.11801,-111.31462,1968.0,919.7,0.1784749636401413,0.4170720919946926,-0.3734083506070477
24.6,0.02,17.9,16.3,0.056,0.098,38.18196,-106.75212,2809.0,1124.7,-0.0163318398612516,-0.0064405324173465,0.3264401772525849
34.5,2.51,31.0,30.5,0.156,0.16,27.8589,-82.4686,0.0,281.5,-0.0375,-0.2575757575757575,0.7657657657657657
29.7,0.02,28.1,26.7,0.033,0.091,33.99341,-116.8395,1116.0,134.6,0.0488657304441761,0.2145256087321578,-0.4247535028541775
24.3,5.21,19.1,17.2,0.26,0.261,47.73147,-94.59805,406.0,351.2,0.0595482546201232,0.0458333333333333,0.5650118203309693
25.5,3.29,20.5,18.8,0.223,0.227,46.37699,-94.29646,362.0,373.1,-0.0205949656750572,-0.2965116279069767,0.4902654867256637
32.6,0.06,27.4,24.7,0.049,0.095,38.48018,-109.3982,1689.0,940.3,0.0924678505817513,0.2603867747972551,-0.5042191512779748
27.6,5.55,23.7,22.6,0.3,0.303,39.7191,-87.4302,162.0,220.7,0.3113087674714104,0.6717141126589945,-0.5177639333221081
24.4,4.29,18.7,16.3,0.211,0.206,47.6731,-93.73046,418.0,287.3,-0.040650406504065,-0.3195876288659793,0.4558303886925795
25.9,0.31,17.9,15.6,0.077,0.103,40.135,-105.79639,2523.0,1300.4,-0.2368421052631578,-0.5932203389830508,0.2608695652173913
29.7,4.09,23.3,21.8,0.289,0.294,39.10565,-81.83975,200.0,418.8,0.3890367216604576,0.7705376773935638,-0.5045984058859595
29.8,4.82,25.2,24.1,0.153,0.172,39.74525,-75.05206,44.0,138.7,0.3142410830512887,0.6613089880416613,-0.5650928821734051
28.4,3.09,24.1,22.9,0.301,0.306,39.86417,-86.05167,245.0,242.2,0.3949771689497717,0.6777462505066882,-0.561259274112693
26.2,1.91,20.2,19.0,0.143,0.144,43.92583,-85.80151,260.0,224.4,0.1436950146627566,0.4956822107081174,-0.4765694076038904
27.5,3.22,23.5,22.2,0.285,0.29,40.03328,-85.29506,324.0,268.1,0.1232876712328767,0.1344040574809805,0.0613810741687979
27.9,1.73,21.5,19.8,0.205,0.205,41.9636,-75.7417,270.0,202.2,-0.1310679611650485,-0.2328042328042328,0.4587332053742802
34.5,5.52,29.6,29.1,0.163,0.164,28.71215,-81.4431,14.0,178.3,0.5105701473414478,0.7561442706670922,-0.6117989803350328
34.4,4.71,28.4,27.7,0.121,0.121,29.84631,-82.21964,40.0,71.0,0.601593625498008,0.7905027932960894,-0.7394957983193278
24.3,0.62,18.7,17.4,0.123,0.121,48.95334,-96.0252,313.0,466.7,0.4566929133858268,0.5295454545454545,-0.5685714285714286
28.8,2.36,24.2,22.4,0.18,0.187,42.63054,-97.26464,414.0,802.8,0.181857081728712,0.5188726723704077,-0.5393640012349491
28.7,5.83,24.2,22.9,0.297,0.301,38.18082,-86.62695,163.0,400.0,-0.0776255707762557,-0.475,0.5146198830409356
22.8,0.55,18.8,17.2,0.104,0.13,44.12714,-113.38954,1972.0,790.0,0.0335790924893604,0.1485006284790806,-0.2441800488291324
28.8,6.83,24.1,22.9,0.301,0.306,39.93542,-86.09857,233.0,233.4,0.2648870636550308,0.6427145708582834,-0.5222199040267056
33.8,5.94,29.3,28.9,0.181,0.184,26.72482,-81.66846,9.0,178.9,0.3174803946369846,0.635158891142664,-0.4243248142106217
25.3,2.22,19.3,17.1,0.239,0.243,46.72254,-88.4473,276.0,170.7,0.2014742014742014,0.4468085106382978,-0.4398595258999122
25.6,2.76,21.0,19.4,0.241,0.243,44.11524,-92.17468,320.0,456.0,0.1267000715819613,0.5746164574616457,-0.4823815309842041
33.8,7.18,30.5,30.1,0.176,0.18,28.01646,-82.44371,7.0,264.0,0.6271899088997898,0.6513761467889908,-0.6985871271585558
28.7,5.49,24.3,22.8,0.19,0.195,40.68,-74.52889,87.0,44.6,0.2126036484245439,0.6113930266819446,-0.5016956816640289
35.2,0.05,30.8,28.4,0.039,0.079,38.56599,-109.47718,1395.0,939.1,0.0356930398572278,0.2803551609322974,-0.3803713527851459
31.1,0.09,26.2,23.8,0.05,0.097,40.15468,-110.55488,1751.0,969.0,-0.0366214742091319,0.1340796667534496,-0.178066378066378
26.9,11.92,21.8,20.5,0.306,0.309,42.12221,-88.14239,259.0,65.0,0.078125,0.0923076923076923,0.1839080459770115
27.0,0.12,19.5,17.4,0.094,0.137,43.59,-111.77,1532.0,931.6,0.0526968381897086,0.1295100645651348,-0.3381450739805124
25.4,4.24,21.1,19.5,0.249,0.251,45.53984,-94.82472,365.0,457.9,0.218014329580348,0.5994757536041939,-0.5203709837694601
30.8,6.02,26.4,25.1,0.284,0.285,32.78549,-85.6428,191.0,303.5,0.2633962264150943,0.5603603603603604,-0.6436931079323797
27.6,1.11,21.8,20.5,0.1,0.101,42.01723,-71.78725,199.0,77.6,0.26047976738551,0.5672149744753262,-0.6267818574514039
25.4,0.74,18.4,17.2,0.158,0.186,43.41691,-122.77963,498.0,155.6,0.4066666666666667,0.6516634050880626,-0.5373737373737374
28.6,2.28,24.3,22.9,0.267,0.272,39.8494,-84.0364,250.0,363.8,0.2378600823045267,0.2145886344359626,-0.341606792945787
33.0,23.92,30.2,29.4,0.177,0.181,28.69577,-81.18408,2.0,185.2,0.4238300696979754,0.746050321825629,-0.5654450261780105
32.5,5.54,29.1,28.1,0.298,0.343,29.57328,-99.4031,396.0,277.6,-0.1027271442701709,0.1999179823662087,-0.1779704232534421
25.7,6.92,22.3,20.8,0.21,0.215,43.8893,-93.35101,368.0,519.7,0.1868014901543374,0.538647342995169,-0.4592645998558038
25.9,0.37,18.0,15.7,0.091,0.117,43.54707,-115.24113,1610.0,710.1,0.3967828418230563,0.6789154477345701,-0.47
28.6,4.54,24.5,23.1,0.2,0.204,40.00917,-76.16222,105.0,142.8,-0.0356149137451307,0.0701973519860104,-0.056986301369863
29.5,9.45,24.9,23.6,0.289,0.292,37.84212,-93.16357,313.0,640.1,0.1442786069651741,0.4618885096700796,-0.3649379573655743
33.0,3.55,29.8,29.3,0.153,0.155,27.72088,-82.46987,4.0,296.4,0.4168119986048134,0.7587301587301587,-0.5548846236791029
24.2,1.14,17.7,17.7,0.094,0.157,47.31926,-123.13981,4.0,70.4,0.0626702997275204,0.0826666666666666,-0.273356401384083
29.1,4.05,23.0,21.8,0.265,0.264,37.39956,-81.5795,494.0,433.7,0.2235658914728682,0.4036675398904501,-0.6888400219901044
26.2,2.54,20.3,18.6,0.238,0.238,41.81868,-78.29279,448.0,130.2,0.0024918535556833,0.207673568818514,-0.1782793588485443
33.1,4.32,30.0,29.0,0.327,0.334,29.95556,-95.48333,37.0,29.5,0.2545168892380204,0.4319066147859922,-0.4650278021656424
32.0,8.54,27.7,26.5,0.238,0.238,33.3528,-93.4931,82.0,444.5,0.1043956043956044,-0.2490421455938697,0.2851711026615969
27.2,0.04,18.6,17.6,0.138,0.167,42.88024,-123.26786,360.0,100.9,0.4167589516426725,0.7607148265939724,-0.5292307692307693
31.1,3.29,26.1,24.9,0.304,0.308,34.0179,-84.3525,288.0,434.9,0.1785714285714285,0.4608058608058608,-0.4331323164242639
35.9,0.0,34.0,32.4,0.069,0.197,35.37722,-118.86749,217.0,161.7,0.0385407679983097,0.1110127109814544,-0.3821915383253673
40.7,0.0,37.9,36.8,0.04,0.131,32.74117,-115.97196,89.0,115.0,0.045796508655321,0.059060789397868,-0.2163725773792305
32.7,0.18,28.5,26.4,0.047,0.115,38.76942,-112.83188,1575.0,721.4,0.0829269246181061,0.2352598400169518,-0.3044770156558216
30.7,0.3,26.1,23.8,0.065,0.116,41.03367,-116.99317,1410.0,594.0,0.0846102598267821,0.1496472335685109,-0.4821543170262131
31.1,0.04,24.2,21.3,0.051,0.086,40.0269,-111.50408,1524.0,901.2,0.209351195166798,0.4524285974167727,-0.4016987777087217
25.5,2.45,21.9,20.0,0.222,0.224,45.37479,-95.09023,381.0,485.5,0.2335195530726257,0.6304277556297813,-0.4760398929700802
32.2,2.19,26.4,25.1,0.213,0.22,35.49331,-81.68133,278.0,341.4,0.1389660922734852,0.3446160355405119,-0.4187891440501043
28.5,4.02,23.7,22.5,0.179,0.178,35.35267,-82.4642,637.0,369.2,0.1471215351812366,0.3925588458618071,-0.5555555555555556
21.6,0.01,17.8,17.5,0.054,0.115,39.27768,-119.94128,2289.0,276.6,0.3186727644254159,0.5016015374759769,-0.4435134886290396
34.6,1.74,28.8,27.1,0.07,0.131,38.158,-102.81,1173.0,1161.8,0.1491213389121339,0.3896758703481393,-0.4645920117618231
28.1,6.25,24.5,22.8,0.279,0.28,39.44167,-85.00306,224.0,333.4,-0.0888888888888888,-0.4,0.5087719298245614
26.5,3.24,21.6,20.0,0.283,0.291,46.7754,-96.64387,281.0,523.1,0.3516286227237753,0.6117936117936118,-0.6138814016172507
33.0,0.0,25.7,24.3,0.043,0.102,33.93836,-116.85947,731.0,133.0,0.0381170589460529,0.0432981147710793,-0.215338185691461
27.5,2.18,23.2,22.0,0.283,0.288,40.44778,-86.04512,255.0,190.7,0.1295884315906562,0.4351200144378271,-0.4531365313653137
27.0,2.96,22.0,20.8,0.114,0.118,41.5522,-73.0872,183.0,121.8,-0.0070921985815602,-0.3786407766990291,0.3909774436090225
31.8,7.54,30.8,30.4,0.164,0.167,26.48161,-80.08181,6.0,76.7,-0.1705426356589147,-0.2635983263598326,-0.2049861495844875
32.4,0.12,28.3,26.0,0.101,0.245,40.90939,-111.91105,1287.0,952.4,0.07596807567248,0.1470668485675307,-0.2316874660879001
28.7,0.06,20.7,18.8,0.086,0.131,42.63739,-113.91795,1279.0,857.7,0.0279329608938547,0.1391697139169714,-0.1877912395153774
28.8,3.61,24.9,23.7,0.292,0.296,38.96453,-92.44606,205.0,511.0,0.3120046962136777,0.5253138922640745,-0.5449077786688051
32.7,0.91,26.3,24.8,0.05,0.073,40.29704,-104.24193,1368.0,1403.1,0.0724181360201511,0.27384767069263,-0.5716744861106423
34.1,0.95,28.8,26.8,0.214,0.216,34.07627,-81.47241,108.0,203.5,-0.0317948717948717,-0.3324503311258278,0.8554838709677419
36.9,0.01,32.5,30.2,0.041,0.085,38.52403,-109.99442,1211.0,898.1,0.0584164461632403,0.1322453573438379,-0.3235695226801067
32.0,5.05,26.3,25.0,0.226,0.233,36.18893,-79.73439,221.0,276.9,-0.0575916230366492,-0.3835616438356164,0.728110599078341
28.1,0.03,20.1,18.1,0.086,0.13,42.77,-113.65417,1307.0,863.7,0.0949194547707558,0.3011863758132415,-0.2011577424023155
35.9,0.26,29.1,27.5,0.048,0.09,34.84088,-111.78473,1244.0,554.2,0.1777167516673205,0.3091628213579433,-0.527366387636832
29.2,6.52,23.2,23.9,0.173,0.186,40.1157,-74.175,18.0,66.6,0.2597498160412068,0.5740897544453852,-0.5437280187573271
25.4,1.41,19.7,18.4,0.105,0.108,43.432,-72.0919,400.0,103.3,-0.0463576158940397,-0.2950819672131147,0.4519230769230769
30.5,5.92,25.8,24.6,0.301,0.302,36.48027,-92.12858,206.0,699.5,0.0602032838154808,0.2946009389671361,-0.3680473372781065
31.0,2.39,27.4,26.6,0.275,0.28,36.9549,-76.3928,0.0,19.1,-0.0323974082073434,-0.479876160990712,0.823045267489712
24.8,3.73,23.3,21.4,0.329,0.338,42.96668,-87.84167,175.0,142.2,-0.2074074074074074,-0.4361233480176211,0.7975133214920072
32.7,1.12,31.2,30.7,0.142,0.146,27.0451,-82.4191,5.0,260.8,0.2110091743119266,0.2756508422664624,-0.436470953712333
27.7,5.32,23.1,21.9,0.16,0.165,44.91308,-93.20715,223.0,417.8,0.412251655629139,0.7655217965653897,-0.5251368840219014
27.3,5.83,23.2,22.0,0.28,0.285,40.55644,-86.39198,224.0,162.5,0.0339066339066339,0.3152211772901428,-0.2997711670480549
31.8,1.22,30.9,30.5,0.154,0.157,25.61061,-80.31011,12.0,14.9,0.1387302653678199,0.1992504684572142,-0.3035267981116356
33.2,2.24,31.2,30.7,0.142,0.146,27.0048,-82.3825,5.0,255.3,0.2158940397350993,0.4211212516297262,-0.4380220514533912
31.9,7.64,28.4,27.5,0.26,0.259,30.40186,-91.03677,13.0,106.0,0.1204527081649151,0.3397256948658818,-0.353596757852077
26.1,1.36,19.5,18.4,0.16,0.187,45.23366,-122.7502,33.0,150.1,0.0167173252279635,0.2143290831815422,-0.2490706319702602
31.1,0.0,26.9,25.7,0.037,0.095,34.04682,-117.03588,836.0,116.6,0.0406648857227664,0.2247541376828975,-0.3724502644170234
33.7,3.62,29.8,29.3,0.153,0.155,27.58326,-82.5461,8.0,306.0,0.3259638716635211,0.6853762899572112,-0.5293352836014952
27.7,6.88,23.3,22.0,0.293,0.298,39.88583,-86.35554,275.0,227.3,0.1587920116902094,0.4000347403161369,-0.4319755272902914
25.4,1.88,19.9,18.1,0.196,0.215,45.74191,-68.73324,155.0,177.6,0.2847290640394088,0.5107816711590296,-0.4376854599406528
33.0,0.0,25.3,22.6,0.078,0.114,38.9879,-122.8631,413.0,135.8,0.304257528556594,0.7002237136465325,-0.5840363400389358
30.0,3.19,25.3,23.9,0.253,0.255,38.06607,-75.4913,7.0,157.9,0.3300395256916996,0.641333098219009,-0.5635616949785328
25.8,1.55,18.0,16.6,0.111,0.142,48.61001,-117.36788,647.0,383.0,0.1122161445383722,0.326797385620915,-0.5606985963784421
24.7,0.25,20.3,18.1,0.092,0.12,40.97267,-109.97537,2334.0,1067.0,0.1491477272727272,0.4419471293816234,-0.3884032634032634
27.5,2.61,23.6,22.6,0.166,0.171,44.93989,-93.31044,255.0,420.2,0.0186666666666666,-0.3939393939393939,0.6802030456852792
26.7,5.56,21.9,21.0,0.284,0.285,35.68054,-83.39951,759.0,453.9,0.4414236282748393,0.8068045819798256,-0.6095238095238096
33.1,0.01,26.6,25.2,0.048,0.098,32.61625,-116.19281,868.0,94.7,-0.071921749136939,0.2203389830508474,-0.2211605686320205
32.9,13.08,30.3,29.7,0.185,0.189,25.91648,-81.58071,0.0,138.8,-0.0509296685529506,-0.5921616656460502,0.8183333333333334
27.8,3.45,24.0,22.7,0.288,0.293,39.53978,-85.89472,244.0,280.0,0.2543197858359698,0.5608427690984664,-0.515212640779963
33.6,0.0,24.2,22.5,0.08,0.117,38.92547,-122.6166,413.0,125.6,0.0049861495844875,0.2311643835616438,-0.0163766632548618
26.3,1.59,21.0,19.4,0.189,0.198,43.92277,-85.22498,309.0,178.3,0.2428904428904429,0.5549465607015621,-0.4943603851444291
28.7,3.67,24.9,23.4,0.264,0.267,39.8244,-83.0244,212.0,438.1,0.2017787659811006,0.4297061159650516,-0.3852140077821012
26.7,2.72,21.6,21.1,0.271,0.276,41.57183,-70.91705,0.0,92.3,-0.0798122065727699,-0.15,0.7791798107255521
31.1,3.02,27.2,25.3,0.278,0.279,32.90371,-85.87341,149.0,305.4,-0.0652631578947368,-0.3901098901098901,0.8245614035087719
33.9,1.78,30.5,30.1,0.176,0.18,27.85964,-82.55344,0.0,283.7,-0.0947368421052631,-0.4054054054054054,0.6272401433691757
27.9,3.43,23.4,22.1,0.293,0.298,39.84736,-86.34653,269.0,231.5,-0.0605319913731128,0.196426625994117,-0.19540803593711
33.4,0.86,27.7,26.5,0.285,0.287,35.23751,-93.13069,106.0,651.4,0.228486646884273,0.3767479025169796,-0.4465133260313983
20.7,0.76,15.3,14.5,0.159,0.191,46.9354,-122.057,435.0,76.1,0.7058152793614595,0.8467023172905526,-0.7828646173969915
27.3,4.03,22.7,21.2,0.272,0.275,41.51708,-85.1443,285.0,205.2,-0.0033898305084745,-0.0349650349650349,0.2312138728323699
32.9,2.24,29.5,29.1,0.184,0.188,30.22667,-85.71,0.0,144.3,-0.1350114416475972,-0.2431077694235588,0.6815286624203821
32.7,6.59,29.8,29.1,0.175,0.179,30.38295,-87.27539,13.0,7.5,0.1252549979600163,0.3824884792626728,-0.3607164916615195
26.3,2.44,21.6,20.0,0.283,0.291,46.78148,-96.62374,277.0,521.5,0.3317557974443919,0.7252918287937743,-0.5512348922753547
32.6,3.42,31.2,30.7,0.142,0.146,26.97873,-82.39014,0.0,254.5,0.0681063122923588,-0.6923076923076923,0.6645569620253164
28.6,0.04,21.4,19.2,0.118,0.162,41.50133,-111.92688,1570.0,993.5,0.0748031496062992,-0.3857493857493858,0.6705314905852889
27.4,0.36,22.2,20.0,0.15,0.163,46.41454,-100.6355,493.0,827.6,0.3021027415491083,0.5768920445376795,-0.5046030918881362
22.1,3.22,16.4,17.1,0.292,0.295,47.33753,-91.20011,206.0,115.8,0.0794747753973738,0.0704815073272854,-0.0975143403441682
26.2,0.14,19.5,18.1,0.08,0.11,37.70259,-105.38002,2609.0,1208.2,0.1536185095507129,0.3137996219281663,-0.376007030906694
26.8,0.14,19.6,17.2,0.064,0.097,38.71527,-106.85337,2499.0,1147.7,-0.0988768551945447,-0.0623364032961706,0.5594029850746268
32.1,1.87,28.9,25.9,0.272,0.273,32.73451,-86.03588,157.0,282.0,-0.0455808782657031,0.2782041442824252,-0.2385948905109489
35.2,3.84,29.8,29.1,0.176,0.178,28.51779,-81.57083,27.0,198.6,0.1428571428571428,-0.3448275862068966,0.0263157894736842
25.6,0.11,16.7,15.4,0.128,0.153,39.97768,-105.79192,2580.0,1292.7,0.0916405900759946,0.1608853650479022,0.4060853306136325
33.8,1.62,28.5,27.3,0.074,0.073,32.3827,-81.17936,12.0,128.5,-0.0047846889952153,-0.3680781758957654,0.5807050092764379
32.9,3.84,31.7,31.3,0.135,0.135,27.70774,-82.68457,0.0,303.7,-0.17357910906298,-0.8277511961722488,0.8160337552742616
28.5,0.54,20.7,19.3,0.143,0.193,46.07633,-115.41138,507.0,550.5,0.3787731256085686,0.6940047961630695,-0.4916013437849944
25.7,2.58,19.7,18.5,0.165,0.169,44.26042,-86.08341,185.0,231.6,0.26878612716763,0.02504816955684,-0.2751269035532995
28.5,2.98,24.2,22.7,0.269,0.274,39.9183,-83.8483,272.0,372.7,0.3884498480243161,0.7256613035178621,-0.5282442748091603
23.9,6.58,18.9,17.5,0.26,0.261,47.37716,-95.31692,456.0,409.9,-0.1245551601423487,-0.7362637362637363,0.5615615615615616
27.4,0.04,20.2,18.0,0.064,0.103,38.58777,-106.93143,2376.0,1134.4,0.1352154531946508,0.3718294657312466,-0.3537719600413365
24.5,2.82,19.4,17.1,0.241,0.239,47.60221,-93.99318,400.0,307.8,-0.0129870129870129,-0.0218340611353711,0.3140376266280753
32.2,7.0,29.6,28.9,0.175,0.18,30.52394,-86.49922,7.0,68.6,0.2800702370500439,0.6316262353998203,-0.4287469287469287
26.9,4.98,22.8,20.7,0.273,0.279,45.04888,-93.50725,283.0,420.4,0.088115396676074,0.2161725067385444,-0.2884510125889436
28.7,0.98,23.2,21.0,0.168,0.177,42.23872,-73.82916,0.0,171.7,0.1646655231560892,-0.1080773606370876,0.8162544169611308
27.5,4.02,23.6,22.1,0.282,0.286,41.2769,-82.5922,212.0,304.6,0.4076433121019108,0.780253164556962,-0.5028304208712774
31.7,1.66,28.3,27.6,0.175,0.174,29.85163,-81.30175,0.0,62.9,-0.1066282420749279,-0.4436090225563909,0.7595307917888563
27.0,5.0,22.4,20.5,0.218,0.221,40.99698,-74.44823,284.0,50.1,0.3131672597864768,0.4070660522273425,-0.4542916957431961
31.9,3.33,28.6,28.1,0.172,0.173,29.00772,-80.91018,0.0,162.7,-0.2010652463382157,-0.1505102040816326,0.3434343434343434
27.7,1.99,23.3,22.1,0.287,0.291,40.37054,-86.91596,173.0,158.6,0.1073881722231529,0.3279515640766902,-0.297509095997761
27.8,2.01,21.9,20.6,0.105,0.108,41.83868,-71.94311,109.0,99.7,0.2363102630687592,0.6013202876340918,-0.6362704454661944
29.4,3.2,24.8,23.3,0.19,0.195,40.58802,-74.40922,14.0,36.7,0.3369594778351917,0.6784913622576817,-0.5547469401257029
32.3,3.91,27.2,25.9,0.385,0.386,32.35118,-86.67344,40.0,222.6,0.0526315789473684,-0.2531645569620253,0.5303030303030303
32.1,7.21,28.8,28.1,0.144,0.142,30.66338,-81.48418,0.0,45.4,0.0033955857385398,-0.530638852672751,0.7580645161290323
26.6,1.75,20.5,18.6,0.147,0.156,46.59528,-101.80987,647.0,909.7,0.143103448275862,0.403003003003003,-0.5636264336428182
27.9,0.03,19.3,17.4,0.037,0.097,39.5418,-106.75532,2317.0,1197.3,0.1988349514563107,0.2173748103186646,0.1379195746095048
31.1,9.8,27.1,25.9,0.284,0.286,32.01064,-87.47435,29.0,181.0,0.2880658436213992,0.6690578670492587,-0.428743961352657
25.5,3.22,20.5,19.0,0.096,0.1,42.85978,-72.0553,355.0,97.7,-0.037037037037037,-0.2804878048780488,0.5402843601895735
27.0,3.07,22.4,20.4,0.268,0.272,44.96385,-93.67218,290.0,436.0,0.3076923076923077,0.6200091785222579,-0.5722433460076045
27.8,1.74,22.3,20.5,0.162,0.177,43.12171,-70.85431,0.0,4.4,-0.0692307692307692,-0.4866310160427807,0.7946768060836502
31.5,9.95,28.4,27.2,0.266,0.264,32.48182,-92.15432,28.0,347.3,0.134388143400761,0.245658434418361,-0.316063584076808
29.1,2.85,23.2,23.8,0.173,0.186,40.17134,-74.07981,21.0,59.2,0.2528616024973985,0.6627524659464538,-0.6132723112128147
28.4,0.02,20.0,18.0,0.086,0.132,42.74525,-113.69788,1297.0,862.9,0.1407982261640798,0.3975903614457831,-0.201430274135876
28.5,2.54,24.6,23.3,0.297,0.301,39.06838,-85.79876,188.0,330.0,-0.0282538212135247,0.3501170960187353,-0.1475661172863166
26.8,3.26,22.8,21.3,0.282,0.285,41.3267,-85.471,270.0,182.1,0.1219971738106453,0.4853672004417449,-0.4480127186009539
32.5,3.46,28.8,28.0,0.13,0.131,29.76763,-84.99305,7.0,223.7,-0.0805700578524058,-0.4385903392653633,0.6320300835038434
40.7,0.0,36.8,36.0,0.03,0.097,33.78585,-116.53619,153.0,135.6,-0.0544164597374955,0.1749177665820044,-0.2674904515839137
22.8,0.13,15.6,14.4,0.144,0.189,39.84583,-105.75139,2918.0,1289.2,0.2322344322344322,0.6692963079835911,0.1473851030110935
30.9,7.85,27.4,25.9,0.165,0.165,35.1462,-89.72786,109.0,542.1,0.2582441451759409,0.5576021670003533,-0.5236470880858473
28.6,0.05,22.4,20.3,0.077,0.131,42.93517,-112.54406,1335.0,921.9,0.4622754491017964,0.7799558931634404,-0.5517651725505752
24.9,2.18,20.4,18.3,0.219,0.226,47.90405,-94.73025,359.0,360.0,0.4445797807551766,0.544682975536695,-0.6330480089318943
32.2,0.0,24.6,21.9,0.078,0.114,38.9425,-122.81556,514.0,130.0,0.2098609355246523,0.5869134170522141,-0.4027894215379926
32.3,1.05,30.9,30.4,0.149,0.151,28.03412,-82.77985,13.0,272.9,0.2704114957544088,0.6676089867579229,-0.5353167375025298
16.9,5.27,13.2,12.7,0.33,0.332,55.94657,-132.09278,0.0,1144.5,0.0526315789473684,-0.1004366812227074,0.5874125874125874
28.6,2.23,24.7,23.3,0.149,0.156,39.94817,-74.10153,0.0,84.0,-0.0701754385964912,-0.3863636363636363,0.7
34.1,3.6,28.1,26.5,0.195,0.198,35.086,-79.99883,57.0,215.8,-0.1251885369532428,-0.1002949852507374,0.3633633633633634
25.4,1.39,20.4,18.4,0.26,0.262,46.8257,-95.8242,413.0,461.8,0.3932461873638344,0.7254128666502342,-0.5417543859649123
25.2,4.08,21.3,19.6,0.348,0.346,47.78944,-96.49083,267.0,491.9,-0.0764730463852904,0.1464546056991385,0.0351020408163265
26.2,2.58,21.2,19.3,0.096,0.1,43.36143,-71.9501,277.0,89.9,0.0408163265306122,0.0,0.4933333333333333
23.8,6.78,18.7,17.5,0.23,0.233,47.57472,-95.08768,439.0,389.6,0.4190231362467866,0.7526450200656695,-0.5805852299117511
24.8,0.56,21.4,19.9,0.107,0.165,44.94911,-115.58683,1341.0,593.9,0.3350808213193534,0.6488232579603138,-0.495026778882938
33.3,7.81,29.2,28.9,0.189,0.191,26.41836,-81.50297,5.0,147.2,0.1398963730569948,-0.2613981762917933,0.648506151142355
26.8,5.23,22.7,21.4,0.299,0.302,41.55367,-86.38429,227.0,102.3,0.3106338397066527,0.7139130434782609,-0.5857180362299816
26.8,1.3,21.9,21.1,0.144,0.149,41.73595,-70.6462,0.0,79.4,-0.1741935483870967,-0.3582089552238806,0.7060931899641577
35.0,2.37,28.8,28.1,0.12,0.12,29.9116,-82.8603,9.0,119.7,0.8207547169811321,0.3936170212765957,-0.8847117794486216
27.7,1.4,23.8,22.4,0.268,0.276,41.45472,-97.28944,452.0,806.0,0.2819979188345473,0.6215030170049369,-0.5716141604417019
28.5,0.0,21.5,20.1,0.081,0.123,35.65493,-120.88475,386.0,278.6,0.1514664523905182,0.4424498416050686,-0.4695806261075014
23.8,2.82,18.2,16.4,0.284,0.287,46.6639,-92.4814,344.0,238.3,0.1781011781011781,0.4450163781001404,-0.5227272727272727
30.7,7.19,25.2,23.5,0.184,0.187,38.58734,-77.4286,99.0,50.9,0.3115727002967359,0.7017036322725811,-0.5839618896387455
33.6,4.39,28.9,28.6,0.184,0.187,26.40907,-81.39787,17.0,137.5,0.2367409684857801,0.7127567254845242,-0.5496984587893678
33.6,2.68,29.6,28.7,0.178,0.179,30.28147,-81.57232,2.0,12.4,-0.1553090332805071,0.0915887850467289,0.014367816091954
29.2,4.64,23.9,22.4,0.196,0.199,40.3353,-76.4628,141.0,166.1,0.3606010016694491,0.8078755956859794,-0.4932871372888696
32.8,13.49,28.0,27.2,0.231,0.243,30.50689,-85.58417,31.0,155.3,0.0010863661053775,0.212504014559469,-0.3557046979865771
26.5,6.32,22.1,20.2,0.219,0.22,45.1794,-95.05364,365.0,496.7,0.2696684809500247,0.5962800875273523,-0.5476117103235747
34.2,2.42,28.1,26.5,0.196,0.202,35.15688,-80.16583,68.0,232.9,0.0023180343069077,0.2221218145671426,-0.1820103786277147
32.7,0.66,28.0,26.5,0.173,0.172,35.12922,-94.04878,149.0,616.9,-0.0954249307080378,0.2231978762507658,-0.1747235083847132
27.0,0.06,22.9,20.7,0.055,0.103,36.95132,-106.12396,2492.0,1115.1,0.1377137713771377,0.3722149410222805,-0.2818911685994648
24.4,3.71,21.3,19.1,0.235,0.245,46.36652,-93.89782,380.0,347.1,-0.075,-0.2198581560283688,0.3454545454545454
30.1,0.18,24.8,22.5,0.048,0.098,40.12718,-110.74182,1863.0,955.3,0.1802278275020341,0.4645229869784746,-0.4658348187759952
31.2,0.03,24.6,22.0,0.059,0.093,40.66254,-122.78779,798.0,276.9,0.6861397479954181,0.9204875217643644,-0.7032258064516129
26.4,3.36,21.8,20.2,0.252,0.255,44.9058,-93.89775,289.0,452.4,0.2562574493444577,0.6196281621456873,-0.4892638036809816
29.2,2.85,24.7,23.4,0.294,0.297,39.1774,-91.86066,232.0,456.7,0.1928783382789317,0.5070840197693575,-0.3963124881201292
31.7,7.7,29.6,28.9,0.175,0.18,30.4162,-86.5343,0.0,63.9,-0.12,-0.2444444444444444,0.8117647058823529
23.9,1.44,17.2,16.1,0.282,0.287,45.03709,-67.20083,110.0,35.4,0.3776301218161683,0.6498442367601246,-0.4352159468438538
